Transaction,Date,Customer,Item_Code,Brand,Qty,Unit_Price,Total_Price,Stock_Remaining
sales,15-Jan-24,C9,A5,Dove,3,10,30,8448
sales,15-Jan-24,C9,A6,Medimix,4,10,40,8647
sales,16-Jan-24,C1,A1,Hamam,2,10,20,8483
sales,16-Jan-24,C1,A2,LUX,3,10,30,8342
sales,16-Jan-24,C1,A3,Park Avenue,4,10,40,8179
sales,16-Jan-24,C1,A4,Cinthol,2,10,20,8353
sales,16-Jan-24,C1,A5,Dove,9,10,90,8439
sales,16-Jan-24,C1,A6,Medimix,8,10,80,8639
sales,16-Jan-24,C2,A1,Hamam,1,10,10,8482
sales,16-Jan-24,C2,A2,LUX,3,10,30,8339
sales,16-Jan-24,C2,A3,Park Avenue,4,10,40,8175
sales,16-Jan-24,C2,A4,Cinthol,2,10,20,8351
sales,16-Jan-24,C2,A5,Dove,7,10,70,8432
sales,16-Jan-24,C2,A6,Medimix,2,10,20,8637
sales,16-Jan-24,C3,A1,Hamam,2,10,20,8480
sales,16-Jan-24,C3,A2,LUX,6,10,60,8333
sales,16-Jan-24,C3,A3,Park Avenue,9,10,90,8166
sales,16-Jan-24,C3,A4,Cinthol,8,10,80,8343
sales,16-Jan-24,C3,A5,Dove,1,10,10,8431
sales,16-Jan-24,C3,A6,Medimix,2,10,20,8635
sales,16-Jan-24,C4,A1,Hamam,3,10,30,8477
sales,16-Jan-24,C4,A2,LUX,5,10,50,8328
sales,16-Jan-24,C4,A3,Park Avenue,6,10,60,8160
sales,16-Jan-24,C4,A4,Cinthol,1,10,10,8342
sales,16-Jan-24,C4,A5,Dove,3,10,30,8428
sales,16-Jan-24,C4,A6,Medimix,5,10,50,8630
sales,16-Jan-24,C5,A1,Hamam,4,10,40,8473
sales,16-Jan-24,C5,A2,LUX,9,10,90,8319
sales,16-Jan-24,C5,A3,Park Avenue,3,10,30,8157
sales,16-Jan-24,C5,A4,Cinthol,3,10,30,8339
sales,16-Jan-24,C5,A5,Dove,2,10,20,8426
sales,16-Jan-24,C5,A6,Medimix,2,10,20,8628
sales,16-Jan-24,C6,A1,Hamam,3,10,30,8470
sales,16-Jan-24,C6,A2,LUX,4,10,40,8315
sales,16-Jan-24,C6,A3,Park Avenue,1,10,10,8156
sales,16-Jan-24,C6,A4,Cinthol,4,10,40,8335
sales,16-Jan-24,C6,A5,Dove,9,10,90,8417
sales,16-Jan-24,C6,A6,Medimix,10,10,100,8618
sales,16-Jan-24,C7,A1,Hamam,9,10,90,8461
sales,16-Jan-24,C7,A2,LUX,7,10,70,8308
sales,16-Jan-24,C7,A3,Park Avenue,9,10,90,8147
sales,16-Jan-24,C7,A4,Cinthol,7,10,70,8328
sales,16-Jan-24,C7,A5,Dove,5,10,50,8412
sales,16-Jan-24,C7,A6,Medimix,2,10,20,8616
sales,16-Jan-24,C8,A1,Hamam,6,10,60,8455
sales,16-Jan-24,C8,A2,LUX,8,10,80,8300
sales,16-Jan-24,C8,A3,Park Avenue,10,10,100,8137
sales,16-Jan-24,C8,A4,Cinthol,4,10,40,8324
sales,16-Jan-24,C8,A5,Dove,1,10,10,8411
sales,16-Jan-24,C8,A6,Medimix,9,10,90,8607
sales,16-Jan-24,C9,A1,Hamam,2,10,20,8453
sales,16-Jan-24,C9,A2,LUX,9,10,90,8291
sales,16-Jan-24,C9,A3,Park Avenue,9,10,90,8128
sales,16-Jan-24,C9,A4,Cinthol,7,10,70,8317
sales,16-Jan-24,C9,A5,Dove,10,10,100,8401
sales,16-Jan-24,C9,A6,Medimix,7,10,70,8600
sales,17-Jan-24,C1,A1,Hamam,2,10,20,8451
sales,17-Jan-24,C1,A2,LUX,4,10,40,8287
sales,17-Jan-24,C1,A3,Park Avenue,9,10,90,8119
sales,17-Jan-24,C1,A4,Cinthol,4,10,40,8313
sales,17-Jan-24,C1,A5,Dove,2,10,20,8399
sales,17-Jan-24,C1,A6,Medimix,2,10,20,8598
sales,17-Jan-24,C2,A1,Hamam,1,10,10,8450
sales,17-Jan-24,C2,A2,LUX,6,10,60,8281
sales,17-Jan-24,C2,A3,Park Avenue,10,10,100,8109
sales,17-Jan-24,C2,A4,Cinthol,5,10,50,8308
sales,17-Jan-24,C2,A5,Dove,8,10,80,8391
sales,17-Jan-24,C2,A6,Medimix,4,10,40,8594
sales,17-Jan-24,C3,A1,Hamam,10,10,100,8440
sales,17-Jan-24,C3,A2,LUX,9,10,90,8272
sales,17-Jan-24,C3,A3,Park Avenue,4,10,40,8105
sales,17-Jan-24,C3,A4,Cinthol,7,10,70,8301
sales,17-Jan-24,C3,A5,Dove,4,10,40,8387
sales,17-Jan-24,C3,A6,Medimix,10,10,100,8584
sales,17-Jan-24,C4,A1,Hamam,10,10,100,8430
sales,17-Jan-24,C4,A2,LUX,3,10,30,8269
sales,17-Jan-24,C4,A3,Park Avenue,3,10,30,8102
sales,17-Jan-24,C4,A4,Cinthol,1,10,10,8300
sales,17-Jan-24,C4,A5,Dove,8,10,80,8379
sales,17-Jan-24,C4,A6,Medimix,3,10,30,8581
sales,17-Jan-24,C5,A1,Hamam,3,10,30,8427
sales,17-Jan-24,C5,A2,LUX,3,10,30,8266
sales,17-Jan-24,C5,A3,Park Avenue,9,10,90,8093
sales,17-Jan-24,C5,A4,Cinthol,1,10,10,8299
sales,17-Jan-24,C5,A5,Dove,3,10,30,8376
sales,17-Jan-24,C5,A6,Medimix,5,10,50,8576
sales,17-Jan-24,C6,A1,Hamam,6,10,60,8421
sales,17-Jan-24,C6,A2,LUX,2,10,20,8264
sales,17-Jan-24,C6,A3,Park Avenue,1,10,10,8092
sales,17-Jan-24,C6,A4,Cinthol,4,10,40,8295
sales,17-Jan-24,C6,A5,Dove,2,10,20,8374
sales,17-Jan-24,C6,A6,Medimix,8,10,80,8568
sales,17-Jan-24,C7,A1,Hamam,9,10,90,8412
sales,17-Jan-24,C7,A2,LUX,9,10,90,8255
sales,17-Jan-24,C7,A3,Park Avenue,1,10,10,8091
sales,17-Jan-24,C7,A4,Cinthol,6,10,60,8289
sales,17-Jan-24,C7,A5,Dove,10,10,100,8364
sales,17-Jan-24,C7,A6,Medimix,2,10,20,8566
sales,17-Jan-24,C8,A1,Hamam,5,10,50,8407
sales,17-Jan-24,C8,A2,LUX,6,10,60,8249
sales,17-Jan-24,C8,A3,Park Avenue,3,10,30,8088
sales,17-Jan-24,C8,A4,Cinthol,6,10,60,8283
sales,17-Jan-24,C8,A5,Dove,3,10,30,8361
sales,17-Jan-24,C8,A6,Medimix,9,10,90,8557
sales,17-Jan-24,C9,A1,Hamam,1,10,10,8406
sales,17-Jan-24,C9,A2,LUX,4,10,40,8245
sales,17-Jan-24,C9,A3,Park Avenue,6,10,60,8082
sales,17-Jan-24,C9,A4,Cinthol,1,10,10,8282
sales,17-Jan-24,C9,A5,Dove,3,10,30,8358
sales,17-Jan-24,C9,A6,Medimix,5,10,50,8552
sales,18-Jan-24,C1,A1,Hamam,6,10,60,8400
sales,18-Jan-24,C1,A2,LUX,10,10,100,8235
sales,18-Jan-24,C1,A3,Park Avenue,9,10,90,8073
sales,18-Jan-24,C1,A4,Cinthol,1,10,10,8281
sales,18-Jan-24,C1,A5,Dove,3,10,30,8355
sales,18-Jan-24,C1,A6,Medimix,10,10,100,8542
sales,18-Jan-24,C2,A1,Hamam,7,10,70,8393
sales,18-Jan-24,C2,A2,LUX,7,10,70,8228
sales,18-Jan-24,C2,A3,Park Avenue,4,10,40,8069
sales,18-Jan-24,C2,A4,Cinthol,1,10,10,8280
sales,18-Jan-24,C2,A5,Dove,4,10,40,8351
sales,18-Jan-24,C2,A6,Medimix,6,10,60,8536
sales,18-Jan-24,C3,A1,Hamam,3,10,30,8390
sales,18-Jan-24,C3,A2,LUX,10,10,100,8218
sales,18-Jan-24,C3,A3,Park Avenue,6,10,60,8063
sales,18-Jan-24,C3,A4,Cinthol,6,10,60,8274
sales,18-Jan-24,C3,A5,Dove,10,10,100,8341
sales,18-Jan-24,C3,A6,Medimix,9,10,90,8527
sales,18-Jan-24,C4,A1,Hamam,6,10,60,8384
sales,18-Jan-24,C4,A2,LUX,9,10,90,8209
sales,18-Jan-24,C4,A3,Park Avenue,7,10,70,8056
sales,18-Jan-24,C4,A4,Cinthol,7,10,70,8267
sales,18-Jan-24,C4,A5,Dove,1,10,10,8340
sales,18-Jan-24,C4,A6,Medimix,8,10,80,8519
sales,18-Jan-24,C5,A1,Hamam,3,10,30,8381
sales,18-Jan-24,C5,A2,LUX,4,10,40,8205
sales,18-Jan-24,C5,A3,Park Avenue,2,10,20,8054
sales,18-Jan-24,C5,A4,Cinthol,5,10,50,8262
sales,18-Jan-24,C5,A5,Dove,9,10,90,8331
sales,18-Jan-24,C5,A6,Medimix,8,10,80,8511
sales,18-Jan-24,C6,A1,Hamam,2,10,20,8379
sales,18-Jan-24,C6,A2,LUX,4,10,40,8201
sales,18-Jan-24,C6,A3,Park Avenue,3,10,30,8051
sales,18-Jan-24,C6,A4,Cinthol,7,10,70,8255
sales,18-Jan-24,C6,A5,Dove,7,10,70,8324
sales,18-Jan-24,C6,A6,Medimix,5,10,50,8506
sales,18-Jan-24,C7,A1,Hamam,2,10,20,8377
sales,18-Jan-24,C7,A2,LUX,7,10,70,8194
sales,18-Jan-24,C7,A3,Park Avenue,6,10,60,8045
sales,18-Jan-24,C7,A4,Cinthol,7,10,70,8248
sales,18-Jan-24,C7,A5,Dove,3,10,30,8321
sales,18-Jan-24,C7,A6,Medimix,8,10,80,8498
sales,18-Jan-24,C8,A1,Hamam,2,10,20,8375
sales,18-Jan-24,C8,A2,LUX,2,10,20,8192
sales,18-Jan-24,C8,A3,Park Avenue,8,10,80,8037
sales,18-Jan-24,C8,A4,Cinthol,5,10,50,8243
sales,18-Jan-24,C8,A5,Dove,2,10,20,8319
sales,18-Jan-24,C8,A6,Medimix,7,10,70,8491
sales,18-Jan-24,C9,A1,Hamam,10,10,100,8365
sales,18-Jan-24,C9,A2,LUX,6,10,60,8186
sales,18-Jan-24,C9,A3,Park Avenue,4,10,40,8033
sales,18-Jan-24,C9,A4,Cinthol,5,10,50,8238
sales,18-Jan-24,C9,A5,Dove,6,10,60,8313
sales,18-Jan-24,C9,A6,Medimix,8,10,80,8483
sales,19-Jan-24,C1,A1,Hamam,4,10,40,8361
sales,19-Jan-24,C1,A2,LUX,10,10,100,8176
sales,19-Jan-24,C1,A3,Park Avenue,9,10,90,8024
sales,19-Jan-24,C1,A4,Cinthol,4,10,40,8234
sales,19-Jan-24,C1,A5,Dove,10,10,100,8303
sales,19-Jan-24,C1,A6,Medimix,10,10,100,8473
sales,19-Jan-24,C2,A1,Hamam,5,10,50,8356
sales,19-Jan-24,C2,A2,LUX,8,10,80,8168
sales,19-Jan-24,C2,A3,Park Avenue,5,10,50,8019
sales,19-Jan-24,C2,A4,Cinthol,9,10,90,8225
sales,19-Jan-24,C2,A5,Dove,8,10,80,8295
sales,19-Jan-24,C2,A6,Medimix,6,10,60,8467
sales,19-Jan-24,C3,A1,Hamam,8,10,80,8348
sales,19-Jan-24,C3,A2,LUX,8,10,80,8160
sales,19-Jan-24,C3,A3,Park Avenue,10,10,100,8009
sales,19-Jan-24,C3,A4,Cinthol,9,10,90,8216
sales,19-Jan-24,C3,A5,Dove,4,10,40,8291
sales,19-Jan-24,C3,A6,Medimix,7,10,70,8460
sales,19-Jan-24,C4,A1,Hamam,7,10,70,8341
sales,19-Jan-24,C4,A2,LUX,9,10,90,8151
sales,19-Jan-24,C4,A3,Park Avenue,7,10,70,8002
sales,19-Jan-24,C4,A4,Cinthol,4,10,40,8212
sales,19-Jan-24,C4,A5,Dove,5,10,50,8286
sales,19-Jan-24,C4,A6,Medimix,8,10,80,8452
sales,19-Jan-24,C5,A1,Hamam,9,10,90,8332
sales,19-Jan-24,C5,A2,LUX,1,10,10,8150
sales,19-Jan-24,C5,A3,Park Avenue,10,10,100,7992
sales,19-Jan-24,C5,A4,Cinthol,1,10,10,8211
sales,19-Jan-24,C5,A5,Dove,7,10,70,8279
sales,19-Jan-24,C5,A6,Medimix,5,10,50,8447
sales,19-Jan-24,C6,A1,Hamam,4,10,40,8328
sales,19-Jan-24,C6,A2,LUX,6,10,60,8144
sales,19-Jan-24,C6,A3,Park Avenue,9,10,90,7983
sales,19-Jan-24,C6,A4,Cinthol,8,10,80,8203
sales,19-Jan-24,C6,A5,Dove,2,10,20,8277
sales,19-Jan-24,C6,A6,Medimix,1,10,10,8446
sales,19-Jan-24,C7,A1,Hamam,9,10,90,8319
sales,19-Jan-24,C7,A2,LUX,8,10,80,8136
sales,19-Jan-24,C7,A3,Park Avenue,2,10,20,7981
sales,19-Jan-24,C7,A4,Cinthol,8,10,80,8195
sales,19-Jan-24,C7,A5,Dove,1,10,10,8276
sales,19-Jan-24,C7,A6,Medimix,2,10,20,8444
sales,19-Jan-24,C8,A1,Hamam,6,10,60,8313
sales,19-Jan-24,C8,A2,LUX,5,10,50,8131
sales,19-Jan-24,C8,A3,Park Avenue,2,10,20,7979
sales,19-Jan-24,C8,A4,Cinthol,8,10,80,8187
sales,19-Jan-24,C8,A5,Dove,3,10,30,8273
sales,19-Jan-24,C8,A6,Medimix,9,10,90,8435
sales,19-Jan-24,C9,A1,Hamam,9,10,90,8304
sales,19-Jan-24,C9,A2,LUX,5,10,50,8126
sales,19-Jan-24,C9,A3,Park Avenue,10,10,100,7969
sales,19-Jan-24,C9,A4,Cinthol,10,10,100,8177
sales,19-Jan-24,C9,A5,Dove,4,10,40,8269
sales,19-Jan-24,C9,A6,Medimix,8,10,80,8427
sales,20-Jan-24,C1,A1,Hamam,6,10,60,8298
sales,20-Jan-24,C1,A2,LUX,2,10,20,8124
sales,20-Jan-24,C1,A3,Park Avenue,7,10,70,7962
sales,20-Jan-24,C1,A4,Cinthol,1,10,10,8176
sales,20-Jan-24,C1,A5,Dove,5,10,50,8264
sales,20-Jan-24,C1,A6,Medimix,7,10,70,8420
sales,20-Jan-24,C2,A1,Hamam,4,10,40,8294
sales,20-Jan-24,C2,A2,LUX,2,10,20,8122
sales,20-Jan-24,C2,A3,Park Avenue,4,10,40,7958
sales,20-Jan-24,C2,A4,Cinthol,7,10,70,8169
sales,20-Jan-24,C2,A5,Dove,2,10,20,8262
sales,20-Jan-24,C2,A6,Medimix,4,10,40,8416
sales,20-Jan-24,C3,A1,Hamam,1,10,10,8293
sales,20-Jan-24,C3,A2,LUX,6,10,60,8116
sales,20-Jan-24,C3,A3,Park Avenue,7,10,70,7951
sales,20-Jan-24,C3,A4,Cinthol,3,10,30,8166
sales,20-Jan-24,C3,A5,Dove,5,10,50,8257
sales,20-Jan-24,C3,A6,Medimix,9,10,90,8407
sales,20-Jan-24,C4,A1,Hamam,3,10,30,8290
sales,20-Jan-24,C4,A2,LUX,10,10,100,8106
sales,20-Jan-24,C4,A3,Park Avenue,7,10,70,7944
sales,20-Jan-24,C4,A4,Cinthol,10,10,100,8156
sales,20-Jan-24,C4,A5,Dove,7,10,70,8250
sales,20-Jan-24,C4,A6,Medimix,3,10,30,8404
sales,20-Jan-24,C5,A1,Hamam,3,10,30,8287
sales,20-Jan-24,C5,A2,LUX,3,10,30,8103
sales,20-Jan-24,C5,A3,Park Avenue,7,10,70,7937
sales,20-Jan-24,C5,A4,Cinthol,7,10,70,8149
sales,20-Jan-24,C5,A5,Dove,9,10,90,8241
sales,20-Jan-24,C5,A6,Medimix,9,10,90,8395
sales,20-Jan-24,C6,A1,Hamam,7,10,70,8280
sales,20-Jan-24,C6,A2,LUX,3,10,30,8100
sales,20-Jan-24,C6,A3,Park Avenue,2,10,20,7935
sales,20-Jan-24,C6,A4,Cinthol,8,10,80,8141
sales,20-Jan-24,C6,A5,Dove,3,10,30,8238
sales,20-Jan-24,C6,A6,Medimix,5,10,50,8390
sales,20-Jan-24,C7,A1,Hamam,8,10,80,8272
sales,20-Jan-24,C7,A2,LUX,8,10,80,8092
sales,20-Jan-24,C7,A3,Park Avenue,5,10,50,7930
sales,20-Jan-24,C7,A4,Cinthol,4,10,40,8137
sales,20-Jan-24,C7,A5,Dove,6,10,60,8232
sales,20-Jan-24,C7,A6,Medimix,9,10,90,8381
sales,20-Jan-24,C8,A1,Hamam,2,10,20,8270
sales,20-Jan-24,C8,A2,LUX,3,10,30,8089
sales,20-Jan-24,C8,A3,Park Avenue,3,10,30,7927
sales,20-Jan-24,C8,A4,Cinthol,5,10,50,8132
sales,20-Jan-24,C8,A5,Dove,9,10,90,8223
sales,20-Jan-24,C8,A6,Medimix,9,10,90,8372
sales,20-Jan-24,C9,A1,Hamam,9,10,90,8261
sales,20-Jan-24,C9,A2,LUX,9,10,90,8080
sales,20-Jan-24,C9,A3,Park Avenue,5,10,50,7922
sales,20-Jan-24,C9,A4,Cinthol,3,10,30,8129
sales,20-Jan-24,C9,A5,Dove,4,10,40,8219
sales,20-Jan-24,C9,A6,Medimix,9,10,90,8363
sales,21-Jan-24,C1,A1,Hamam,4,10,40,8257
sales,21-Jan-24,C1,A2,LUX,9,10,90,8071
sales,21-Jan-24,C1,A3,Park Avenue,5,10,50,7917
sales,21-Jan-24,C1,A4,Cinthol,9,10,90,8120
sales,21-Jan-24,C1,A5,Dove,9,10,90,8210
sales,21-Jan-24,C1,A6,Medimix,5,10,50,8358
sales,21-Jan-24,C2,A1,Hamam,1,10,10,8256
sales,21-Jan-24,C2,A2,LUX,9,10,90,8062
sales,21-Jan-24,C2,A3,Park Avenue,9,10,90,7908
sales,21-Jan-24,C2,A4,Cinthol,5,10,50,8115
sales,21-Jan-24,C2,A5,Dove,3,10,30,8207
sales,21-Jan-24,C2,A6,Medimix,6,10,60,8352
sales,21-Jan-24,C3,A1,Hamam,5,10,50,8251
sales,21-Jan-24,C3,A2,LUX,7,10,70,8055
sales,21-Jan-24,C3,A3,Park Avenue,3,10,30,7905
sales,21-Jan-24,C3,A4,Cinthol,7,10,70,8108
sales,21-Jan-24,C3,A5,Dove,5,10,50,8202
sales,21-Jan-24,C3,A6,Medimix,10,10,100,8342
sales,21-Jan-24,C4,A1,Hamam,5,10,50,8246
sales,21-Jan-24,C4,A2,LUX,6,10,60,8049
sales,21-Jan-24,C4,A3,Park Avenue,8,10,80,7897
sales,21-Jan-24,C4,A4,Cinthol,2,10,20,8106
sales,21-Jan-24,C4,A5,Dove,9,10,90,8193
sales,21-Jan-24,C4,A6,Medimix,9,10,90,8333
sales,21-Jan-24,C5,A1,Hamam,6,10,60,8240
sales,21-Jan-24,C5,A2,LUX,1,10,10,8048
sales,21-Jan-24,C5,A3,Park Avenue,6,10,60,7891
sales,21-Jan-24,C5,A4,Cinthol,5,10,50,8101
sales,21-Jan-24,C5,A5,Dove,8,10,80,8185
sales,21-Jan-24,C5,A6,Medimix,4,10,40,8329
sales,21-Jan-24,C6,A1,Hamam,1,10,10,8239
sales,21-Jan-24,C6,A2,LUX,2,10,20,8046
sales,21-Jan-24,C6,A3,Park Avenue,10,10,100,7881
sales,21-Jan-24,C6,A4,Cinthol,1,10,10,8100
sales,21-Jan-24,C6,A5,Dove,7,10,70,8178
sales,21-Jan-24,C6,A6,Medimix,6,10,60,8323
sales,21-Jan-24,C7,A1,Hamam,5,10,50,8234
sales,21-Jan-24,C7,A2,LUX,5,10,50,8041
sales,21-Jan-24,C7,A3,Park Avenue,8,10,80,7873
sales,21-Jan-24,C7,A4,Cinthol,6,10,60,8094
sales,21-Jan-24,C7,A5,Dove,1,10,10,8177
sales,21-Jan-24,C7,A6,Medimix,1,10,10,8322
sales,21-Jan-24,C8,A1,Hamam,10,10,100,8224
sales,21-Jan-24,C8,A2,LUX,4,10,40,8037
sales,21-Jan-24,C8,A3,Park Avenue,9,10,90,7864
sales,21-Jan-24,C8,A4,Cinthol,10,10,100,8084
sales,21-Jan-24,C8,A5,Dove,10,10,100,8167
sales,21-Jan-24,C8,A6,Medimix,10,10,100,8312
sales,21-Jan-24,C9,A1,Hamam,5,10,50,8219
sales,21-Jan-24,C9,A2,LUX,3,10,30,8034
sales,21-Jan-24,C9,A3,Park Avenue,4,10,40,7860
sales,21-Jan-24,C9,A4,Cinthol,4,10,40,8080
sales,21-Jan-24,C9,A5,Dove,8,10,80,8159
sales,21-Jan-24,C9,A6,Medimix,5,10,50,8307
sales,22-Jan-24,C1,A1,Hamam,6,10,60,8213
sales,22-Jan-24,C1,A2,LUX,5,10,50,8029
sales,22-Jan-24,C1,A3,Park Avenue,2,10,20,7858
sales,22-Jan-24,C1,A4,Cinthol,9,10,90,8071
sales,22-Jan-24,C1,A5,Dove,8,10,80,8151
sales,22-Jan-24,C1,A6,Medimix,6,10,60,8301
sales,22-Jan-24,C2,A1,Hamam,8,10,80,8205
sales,22-Jan-24,C2,A2,LUX,1,10,10,8028
sales,22-Jan-24,C2,A3,Park Avenue,9,10,90,7849
sales,22-Jan-24,C2,A4,Cinthol,8,10,80,8063
sales,22-Jan-24,C2,A5,Dove,3,10,30,8148
sales,22-Jan-24,C2,A6,Medimix,5,10,50,8296
sales,22-Jan-24,C3,A1,Hamam,6,10,60,8199
sales,22-Jan-24,C3,A2,LUX,8,10,80,8020
sales,22-Jan-24,C3,A3,Park Avenue,4,10,40,7845
sales,22-Jan-24,C3,A4,Cinthol,3,10,30,8060
sales,22-Jan-24,C3,A5,Dove,5,10,50,8143
sales,22-Jan-24,C3,A6,Medimix,10,10,100,8286
sales,22-Jan-24,C4,A1,Hamam,4,10,40,8195
sales,22-Jan-24,C4,A2,LUX,7,10,70,8013
sales,22-Jan-24,C4,A3,Park Avenue,7,10,70,7838
sales,22-Jan-24,C4,A4,Cinthol,7,10,70,8053
sales,22-Jan-24,C4,A5,Dove,9,10,90,8134
sales,22-Jan-24,C4,A6,Medimix,2,10,20,8284
sales,22-Jan-24,C5,A1,Hamam,7,10,70,8188
sales,22-Jan-24,C5,A2,LUX,5,10,50,8008
sales,22-Jan-24,C5,A3,Park Avenue,1,10,10,7837
sales,22-Jan-24,C5,A4,Cinthol,7,10,70,8046
sales,22-Jan-24,C5,A5,Dove,3,10,30,8131
sales,22-Jan-24,C5,A6,Medimix,3,10,30,8281
sales,22-Jan-24,C6,A1,Hamam,4,10,40,8184
sales,22-Jan-24,C6,A2,LUX,5,10,50,8003
sales,22-Jan-24,C6,A3,Park Avenue,10,10,100,7827
sales,22-Jan-24,C6,A4,Cinthol,2,10,20,8044
sales,22-Jan-24,C6,A5,Dove,1,10,10,8130
sales,22-Jan-24,C6,A6,Medimix,1,10,10,8280
sales,22-Jan-24,C7,A1,Hamam,6,10,60,8178
sales,22-Jan-24,C7,A2,LUX,8,10,80,7995
sales,22-Jan-24,C7,A3,Park Avenue,7,10,70,7820
sales,22-Jan-24,C7,A4,Cinthol,7,10,70,8037
sales,22-Jan-24,C7,A5,Dove,4,10,40,8126
sales,22-Jan-24,C7,A6,Medimix,9,10,90,8271
sales,22-Jan-24,C8,A1,Hamam,1,10,10,8177
sales,22-Jan-24,C8,A2,LUX,5,10,50,7990
sales,22-Jan-24,C8,A3,Park Avenue,8,10,80,7812
sales,22-Jan-24,C8,A4,Cinthol,8,10,80,8029
sales,22-Jan-24,C8,A5,Dove,10,10,100,8116
sales,22-Jan-24,C8,A6,Medimix,2,10,20,8269
sales,22-Jan-24,C9,A1,Hamam,6,10,60,8171
sales,22-Jan-24,C9,A2,LUX,9,10,90,7981
sales,22-Jan-24,C9,A3,Park Avenue,6,10,60,7806
sales,22-Jan-24,C9,A4,Cinthol,5,10,50,8024
sales,22-Jan-24,C9,A5,Dove,3,10,30,8113
sales,22-Jan-24,C9,A6,Medimix,7,10,70,8262
sales,23-Jan-24,C1,A1,Hamam,3,10,30,8168
sales,23-Jan-24,C1,A2,LUX,8,10,80,7973
sales,23-Jan-24,C1,A3,Park Avenue,8,10,80,7798
sales,23-Jan-24,C1,A4,Cinthol,8,10,80,8016
sales,23-Jan-24,C1,A5,Dove,3,10,30,8110
sales,23-Jan-24,C1,A6,Medimix,2,10,20,8260
sales,23-Jan-24,C2,A1,Hamam,10,10,100,8158
sales,23-Jan-24,C2,A2,LUX,9,10,90,7964
sales,23-Jan-24,C2,A3,Park Avenue,10,10,100,7788
sales,23-Jan-24,C2,A4,Cinthol,8,10,80,8008
sales,23-Jan-24,C2,A5,Dove,2,10,20,8108
sales,23-Jan-24,C2,A6,Medimix,8,10,80,8252
sales,23-Jan-24,C3,A1,Hamam,1,10,10,8157
sales,23-Jan-24,C3,A2,LUX,2,10,20,7962
sales,23-Jan-24,C3,A3,Park Avenue,4,10,40,7784
sales,23-Jan-24,C3,A4,Cinthol,9,10,90,7999
sales,23-Jan-24,C3,A5,Dove,7,10,70,8101
sales,23-Jan-24,C3,A6,Medimix,1,10,10,8251
sales,23-Jan-24,C4,A1,Hamam,5,10,50,8152
sales,23-Jan-24,C4,A2,LUX,4,10,40,7958
sales,23-Jan-24,C4,A3,Park Avenue,5,10,50,7779
sales,23-Jan-24,C4,A4,Cinthol,1,10,10,7998
sales,23-Jan-24,C4,A5,Dove,2,10,20,8099
sales,23-Jan-24,C4,A6,Medimix,10,10,100,8241
sales,23-Jan-24,C5,A1,Hamam,9,10,90,8143
sales,23-Jan-24,C5,A2,LUX,8,10,80,7950
sales,23-Jan-24,C5,A3,Park Avenue,10,10,100,7769
sales,23-Jan-24,C5,A4,Cinthol,6,10,60,7992
sales,23-Jan-24,C5,A5,Dove,8,10,80,8091
sales,23-Jan-24,C5,A6,Medimix,3,10,30,8238
sales,23-Jan-24,C6,A1,Hamam,5,10,50,8138
sales,23-Jan-24,C6,A2,LUX,1,10,10,7949
sales,23-Jan-24,C6,A3,Park Avenue,8,10,80,7761
sales,23-Jan-24,C6,A4,Cinthol,3,10,30,7989
sales,23-Jan-24,C6,A5,Dove,6,10,60,8085
sales,23-Jan-24,C6,A6,Medimix,10,10,100,8228
sales,23-Jan-24,C7,A1,Hamam,1,10,10,8137
sales,23-Jan-24,C7,A2,LUX,8,10,80,7941
sales,23-Jan-24,C7,A3,Park Avenue,1,10,10,7760
sales,23-Jan-24,C7,A4,Cinthol,3,10,30,7986
sales,23-Jan-24,C7,A5,Dove,3,10,30,8082
sales,23-Jan-24,C7,A6,Medimix,7,10,70,8221
sales,23-Jan-24,C8,A1,Hamam,4,10,40,8133
sales,23-Jan-24,C8,A2,LUX,2,10,20,7939
sales,23-Jan-24,C8,A3,Park Avenue,6,10,60,7754
sales,23-Jan-24,C8,A4,Cinthol,7,10,70,7979
sales,23-Jan-24,C8,A5,Dove,4,10,40,8078
sales,23-Jan-24,C8,A6,Medimix,10,10,100,8211
sales,23-Jan-24,C9,A1,Hamam,3,10,30,8130
sales,23-Jan-24,C9,A2,LUX,1,10,10,7938
sales,23-Jan-24,C9,A3,Park Avenue,5,10,50,7749
sales,23-Jan-24,C9,A4,Cinthol,9,10,90,7970
sales,23-Jan-24,C9,A5,Dove,9,10,90,8069
sales,23-Jan-24,C9,A6,Medimix,8,10,80,8203
sales,24-Jan-24,C1,A1,Hamam,5,10,50,8125
sales,24-Jan-24,C1,A2,LUX,9,10,90,7929
sales,24-Jan-24,C1,A3,Park Avenue,6,10,60,7743
sales,24-Jan-24,C1,A4,Cinthol,7,10,70,7963
sales,24-Jan-24,C1,A5,Dove,1,10,10,8068
sales,24-Jan-24,C1,A6,Medimix,9,10,90,8194
sales,24-Jan-24,C2,A1,Hamam,2,10,20,8123
sales,24-Jan-24,C2,A2,LUX,9,10,90,7920
sales,24-Jan-24,C2,A3,Park Avenue,6,10,60,7737
sales,24-Jan-24,C2,A4,Cinthol,10,10,100,7953
sales,24-Jan-24,C2,A5,Dove,7,10,70,8061
sales,24-Jan-24,C2,A6,Medimix,1,10,10,8193
sales,24-Jan-24,C3,A1,Hamam,8,10,80,8115
