,Transaction,Date,Customer,Item_Code,Brand,Qty,Stock_Remaining
22312,sales,16-Feb-24,C7,A5,Dove,6,6340
22313,sales,16-Feb-24,C7,A6,Medimix,7,6236
22314,sales,16-Feb-24,C8,A1,Hamam,3,6217
22315,sales,16-Feb-24,C8,A2,LUX,5,6222
22316,sales,16-Feb-24,C8,A3,Park Avenue,4,6190
22317,sales,16-Feb-24,C8,A4,Cinthol,3,6083
22318,sales,16-Feb-24,C8,A5,Dove,4,6336
22319,sales,16-Feb-24,C8,A6,Medimix,1,6235
22320,sales,16-Feb-24,C9,A1,Hamam,10,6207
22321,sales,16-Feb-24,C9,A2,LUX,2,6220
22322,sales,16-Feb-24,C9,A3,Park Avenue,5,6185
22323,sales,16-Feb-24,C9,A4,Cinthol,6,6077
22324,sales,16-Feb-24,C9,A5,Dove,7,6329
22325,sales,16-Feb-24,C9,A6,Medimix,4,6231
22326,sales,17-Feb-24,C1,A1,Hamam,3,6204
22327,sales,17-Feb-24,C1,A2,LUX,9,6211
22328,sales,17-Feb-24,C1,A3,Park Avenue,2,6183
22329,sales,17-Feb-24,C1,A4,Cinthol,3,6074
22330,sales,17-Feb-24,C1,A5,Dove,10,6319
22331,sales,17-Feb-24,C1,A6,Medimix,4,6227
22332,sales,17-Feb-24,C2,A1,Hamam,6,6198
22333,sales,17-Feb-24,C2,A2,LUX,6,6205
22334,sales,17-Feb-24,C2,A3,Park Avenue,10,6173
22335,sales,17-Feb-24,C2,A4,Cinthol,8,6066
22336,sales,17-Feb-24,C2,A5,Dove,3,6316
22337,sales,17-Feb-24,C2,A6,Medimix,5,6222
22338,sales,17-Feb-24,C3,A1,Hamam,9,6189
22339,sales,17-Feb-24,C3,A2,LUX,2,6203
22340,sales,17-Feb-24,C3,A3,Park Avenue,5,6168
22341,sales,17-Feb-24,C3,A4,Cinthol,3,6063
22342,sales,17-Feb-24,C3,A5,Dove,10,6306
22343,sales,17-Feb-24,C3,A6,Medimix,8,6214
22344,sales,17-Feb-24,C4,A1,Hamam,6,6183
22345,sales,17-Feb-24,C4,A2,LUX,7,6196
22346,sales,17-Feb-24,C4,A3,Park Avenue,7,6161
22347,sales,17-Feb-24,C4,A4,Cinthol,9,6054
22348,sales,17-Feb-24,C4,A5,Dove,6,6300
22349,sales,17-Feb-24,C4,A6,Medimix,1,6213
22350,sales,17-Feb-24,C5,A1,Hamam,1,6182
22351,sales,17-Feb-24,C5,A2,LUX,3,6193
22352,sales,17-Feb-24,C5,A3,Park Avenue,2,6159
22353,sales,17-Feb-24,C5,A4,Cinthol,2,6052
22354,sales,17-Feb-24,C5,A5,Dove,6,6294
22355,sales,17-Feb-24,C5,A6,Medimix,4,6209
22356,sales,17-Feb-24,C6,A1,Hamam,1,6181
22357,sales,17-Feb-24,C6,A2,LUX,10,6183
22358,sales,17-Feb-24,C6,A3,Park Avenue,5,6154
22359,sales,17-Feb-24,C6,A4,Cinthol,5,6047
22360,sales,17-Feb-24,C6,A5,Dove,1,6293
22361,sales,17-Feb-24,C6,A6,Medimix,10,6199
22362,sales,17-Feb-24,C7,A1,Hamam,3,6178
22363,sales,17-Feb-24,C7,A2,LUX,1,6182
22364,sales,17-Feb-24,C7,A3,Park Avenue,3,6151
22365,sales,17-Feb-24,C7,A4,Cinthol,9,6038
22366,sales,17-Feb-24,C7,A5,Dove,2,6291
22367,sales,17-Feb-24,C7,A6,Medimix,7,6192
22368,sales,17-Feb-24,C8,A1,Hamam,10,6168
22369,sales,17-Feb-24,C8,A2,LUX,7,6175
22370,sales,17-Feb-24,C8,A3,Park Avenue,8,6143
22371,sales,17-Feb-24,C8,A4,Cinthol,7,6031
22372,sales,17-Feb-24,C8,A5,Dove,6,6285
22373,sales,17-Feb-24,C8,A6,Medimix,7,6185
22374,sales,17-Feb-24,C9,A1,Hamam,2,6166
22375,sales,17-Feb-24,C9,A2,LUX,8,6167
22376,sales,17-Feb-24,C9,A3,Park Avenue,5,6138
22377,sales,17-Feb-24,C9,A4,Cinthol,6,6025
22378,sales,17-Feb-24,C9,A5,Dove,3,6282
22379,sales,17-Feb-24,C9,A6,Medimix,3,6182
22380,sales,18-Feb-24,C1,A1,Hamam,3,6163
22381,sales,18-Feb-24,C1,A2,LUX,10,6157
22382,sales,18-Feb-24,C1,A3,Park Avenue,7,6131
22383,sales,18-Feb-24,C1,A4,Cinthol,10,6015
22384,sales,18-Feb-24,C1,A5,Dove,5,6277
22385,sales,18-Feb-24,C1,A6,Medimix,4,6178
22386,sales,18-Feb-24,C2,A1,Hamam,5,6158
22387,sales,18-Feb-24,C2,A2,LUX,8,6149
22388,sales,18-Feb-24,C2,A3,Park Avenue,7,6124
22389,sales,18-Feb-24,C2,A4,Cinthol,9,6006
22390,sales,18-Feb-24,C2,A5,Dove,10,6267
22391,sales,18-Feb-24,C2,A6,Medimix,1,6177
22392,sales,18-Feb-24,C3,A1,Hamam,9,6149
22393,sales,18-Feb-24,C3,A2,LUX,9,6140
22394,sales,18-Feb-24,C3,A3,Park Avenue,5,6119
22395,sales,18-Feb-24,C3,A4,Cinthol,4,6002
22396,sales,18-Feb-24,C3,A5,Dove,5,6262
22397,sales,18-Feb-24,C3,A6,Medimix,7,6170
22398,sales,18-Feb-24,C4,A1,Hamam,3,6146
22399,sales,18-Feb-24,C4,A2,LUX,8,6132
22400,sales,18-Feb-24,C4,A3,Park Avenue,1,6118
22401,sales,18-Feb-24,C4,A4,Cinthol,1,6001
22402,sales,18-Feb-24,C4,A5,Dove,5,6257
22403,sales,18-Feb-24,C4,A6,Medimix,10,6160
22404,sales,18-Feb-24,C5,A1,Hamam,2,6144
22405,sales,18-Feb-24,C5,A2,LUX,1,6131
22406,sales,18-Feb-24,C5,A3,Park Avenue,7,6111
22407,sales,18-Feb-24,C5,A4,Cinthol,4,5997
22408,sales,18-Feb-24,C5,A5,Dove,9,6248
22409,sales,18-Feb-24,C5,A6,Medimix,7,6153
22410,sales,18-Feb-24,C6,A1,Hamam,8,6136
22411,sales,18-Feb-24,C6,A2,LUX,9,6122
22412,sales,18-Feb-24,C6,A3,Park Avenue,5,6106
22413,sales,18-Feb-24,C6,A4,Cinthol,3,5994
22414,sales,18-Feb-24,C6,A5,Dove,4,6244
22415,sales,18-Feb-24,C6,A6,Medimix,2,6151
22416,sales,18-Feb-24,C7,A1,Hamam,8,6128
22417,sales,18-Feb-24,C7,A2,LUX,7,6115
22418,sales,18-Feb-24,C7,A3,Park Avenue,1,6105
22419,sales,18-Feb-24,C7,A4,Cinthol,2,5992
22420,sales,18-Feb-24,C7,A5,Dove,5,6239
22421,sales,18-Feb-24,C7,A6,Medimix,6,6145
22422,sales,18-Feb-24,C8,A1,Hamam,8,6120
22423,sales,18-Feb-24,C8,A2,LUX,9,6106
22424,sales,18-Feb-24,C8,A3,Park Avenue,8,6097
22425,sales,18-Feb-24,C8,A4,Cinthol,8,5984
22426,sales,18-Feb-24,C8,A5,Dove,1,6238
22427,sales,18-Feb-24,C8,A6,Medimix,8,6137
22428,sales,18-Feb-24,C9,A1,Hamam,8,6112
22429,sales,18-Feb-24,C9,A2,LUX,10,6096
22430,sales,18-Feb-24,C9,A3,Park Avenue,2,6095
22431,sales,18-Feb-24,C9,A4,Cinthol,10,5974
22432,sales,18-Feb-24,C9,A5,Dove,2,6236
22433,sales,18-Feb-24,C9,A6,Medimix,2,6135
22434,sales,19-Feb-24,C1,A1,Hamam,9,6103
22435,sales,19-Feb-24,C1,A2,LUX,10,6086
22436,sales,19-Feb-24,C1,A3,Park Avenue,6,6089
22437,sales,19-Feb-24,C1,A4,Cinthol,6,5968
22438,sales,19-Feb-24,C1,A5,Dove,8,6228
22439,sales,19-Feb-24,C1,A6,Medimix,4,6131
22440,sales,19-Feb-24,C2,A1,Hamam,1,6102
22441,sales,19-Feb-24,C2,A2,LUX,9,6077
22442,sales,19-Feb-24,C2,A3,Park Avenue,5,6084
22443,sales,19-Feb-24,C2,A4,Cinthol,3,5965
22444,sales,19-Feb-24,C2,A5,Dove,8,6220
22445,sales,19-Feb-24,C2,A6,Medimix,7,6124
22446,sales,19-Feb-24,C3,A1,Hamam,9,6093
22447,sales,19-Feb-24,C3,A2,LUX,6,6071
22448,sales,19-Feb-24,C3,A3,Park Avenue,8,6076
22449,sales,19-Feb-24,C3,A4,Cinthol,4,5961
22450,sales,19-Feb-24,C3,A5,Dove,1,6219
22451,sales,19-Feb-24,C3,A6,Medimix,10,6114
22452,sales,19-Feb-24,C4,A1,Hamam,8,6085
22453,sales,19-Feb-24,C4,A2,LUX,1,6070
22454,sales,19-Feb-24,C4,A3,Park Avenue,2,6074
22455,sales,19-Feb-24,C4,A4,Cinthol,5,5956
22456,sales,19-Feb-24,C4,A5,Dove,3,6216
22457,sales,19-Feb-24,C4,A6,Medimix,7,6107
22458,sales,19-Feb-24,C5,A1,Hamam,9,6076
22459,sales,19-Feb-24,C5,A2,LUX,7,6063
22460,sales,19-Feb-24,C5,A3,Park Avenue,6,6068
22461,sales,19-Feb-24,C5,A4,Cinthol,4,5952
22462,sales,19-Feb-24,C5,A5,Dove,1,6215
22463,sales,19-Feb-24,C5,A6,Medimix,8,6099
22464,sales,19-Feb-24,C6,A1,Hamam,7,6069
22465,sales,19-Feb-24,C6,A2,LUX,5,6058
22466,sales,19-Feb-24,C6,A3,Park Avenue,7,6061
22467,sales,19-Feb-24,C6,A4,Cinthol,5,5947
22468,sales,19-Feb-24,C6,A5,Dove,4,6211
22469,sales,19-Feb-24,C6,A6,Medimix,7,6092
22470,sales,19-Feb-24,C7,A1,Hamam,10,6059
22471,sales,19-Feb-24,C7,A2,LUX,2,6056
22472,sales,19-Feb-24,C7,A3,Park Avenue,6,6055
22473,sales,19-Feb-24,C7,A4,Cinthol,2,5945
22474,sales,19-Feb-24,C7,A5,Dove,1,6210
22475,sales,19-Feb-24,C7,A6,Medimix,3,6089
22476,sales,19-Feb-24,C8,A1,Hamam,3,6056
22477,sales,19-Feb-24,C8,A2,LUX,10,6046
22478,sales,19-Feb-24,C8,A3,Park Avenue,9,6046
22479,sales,19-Feb-24,C8,A4,Cinthol,6,5939
22480,sales,19-Feb-24,C8,A5,Dove,8,6202
22481,sales,19-Feb-24,C8,A6,Medimix,5,6084
22482,sales,19-Feb-24,C9,A1,Hamam,10,6046
22483,sales,19-Feb-24,C9,A2,LUX,10,6036
22484,sales,19-Feb-24,C9,A3,Park Avenue,7,6039
22485,sales,19-Feb-24,C9,A4,Cinthol,3,5936
22486,sales,19-Feb-24,C9,A5,Dove,1,6201
22487,sales,19-Feb-24,C9,A6,Medimix,6,6078
22488,sales,20-Feb-24,C1,A1,Hamam,10,6036
22489,sales,20-Feb-24,C1,A2,LUX,2,6034
22490,sales,20-Feb-24,C1,A3,Park Avenue,2,6037
22491,sales,20-Feb-24,C1,A4,Cinthol,10,5926
22492,sales,20-Feb-24,C1,A5,Dove,10,6191
22493,sales,20-Feb-24,C1,A6,Medimix,10,6068
22494,sales,20-Feb-24,C2,A1,Hamam,1,6035
22495,sales,20-Feb-24,C2,A2,LUX,4,6030
22496,sales,20-Feb-24,C2,A3,Park Avenue,3,6034
22497,sales,20-Feb-24,C2,A4,Cinthol,7,5919
22498,sales,20-Feb-24,C2,A5,Dove,10,6181
22499,sales,20-Feb-24,C2,A6,Medimix,4,6064
22500,sales,20-Feb-24,C3,A1,Hamam,7,6028
22501,sales,20-Feb-24,C3,A2,LUX,7,6023
22502,sales,20-Feb-24,C3,A3,Park Avenue,1,6033
22503,sales,20-Feb-24,C3,A4,Cinthol,8,5911
22504,sales,20-Feb-24,C3,A5,Dove,7,6174
22505,sales,20-Feb-24,C3,A6,Medimix,8,6056
22506,sales,20-Feb-24,C4,A1,Hamam,5,6023
22507,sales,20-Feb-24,C4,A2,LUX,6,6017
22508,sales,20-Feb-24,C4,A3,Park Avenue,5,6028
22509,sales,20-Feb-24,C4,A4,Cinthol,2,5909
22510,sales,20-Feb-24,C4,A5,Dove,6,6168
22511,sales,20-Feb-24,C4,A6,Medimix,5,6051
22512,sales,20-Feb-24,C5,A1,Hamam,8,6015
22513,sales,20-Feb-24,C5,A2,LUX,5,6012
22514,sales,20-Feb-24,C5,A3,Park Avenue,8,6020
22515,sales,20-Feb-24,C5,A4,Cinthol,10,5899
22516,sales,20-Feb-24,C5,A5,Dove,5,6163
22517,sales,20-Feb-24,C5,A6,Medimix,10,6041
22518,sales,20-Feb-24,C6,A1,Hamam,3,6012
22519,sales,20-Feb-24,C6,A2,LUX,3,6009
22520,sales,20-Feb-24,C6,A3,Park Avenue,9,6011
22521,sales,20-Feb-24,C6,A4,Cinthol,6,5893
22522,sales,20-Feb-24,C6,A5,Dove,7,6156
22523,sales,20-Feb-24,C6,A6,Medimix,1,6040
22524,sales,20-Feb-24,C7,A1,Hamam,5,6007
22525,sales,20-Feb-24,C7,A2,LUX,6,6003
22526,sales,20-Feb-24,C7,A3,Park Avenue,9,6002
22527,sales,20-Feb-24,C7,A4,Cinthol,6,5887
22528,sales,20-Feb-24,C7,A5,Dove,1,6155
22529,sales,20-Feb-24,C7,A6,Medimix,4,6036
22530,sales,20-Feb-24,C8,A1,Hamam,10,5997
22531,sales,20-Feb-24,C8,A2,LUX,4,5999
22532,sales,20-Feb-24,C8,A3,Park Avenue,6,5996
22533,sales,20-Feb-24,C8,A4,Cinthol,9,5878
22534,sales,20-Feb-24,C8,A5,Dove,3,6152
22535,sales,20-Feb-24,C8,A6,Medimix,2,6034
22536,sales,20-Feb-24,C9,A1,Hamam,8,5989
22537,sales,20-Feb-24,C9,A2,LUX,8,5991
22538,sales,20-Feb-24,C9,A3,Park Avenue,4,5992
22539,sales,20-Feb-24,C9,A4,Cinthol,9,5869
22540,sales,20-Feb-24,C9,A5,Dove,10,6142
22541,sales,20-Feb-24,C9,A6,Medimix,2,6032
22542,sales,21-Feb-24,C1,A1,Hamam,6,5983
22543,sales,21-Feb-24,C1,A2,LUX,9,5982
22544,sales,21-Feb-24,C1,A3,Park Avenue,5,5987
22545,sales,21-Feb-24,C1,A4,Cinthol,10,5859
22546,sales,21-Feb-24,C1,A5,Dove,2,6140
22547,sales,21-Feb-24,C1,A6,Medimix,2,6030
22548,sales,21-Feb-24,C2,A1,Hamam,9,5974
22549,sales,21-Feb-24,C2,A2,LUX,3,5979
22550,sales,21-Feb-24,C2,A3,Park Avenue,2,5985
22551,sales,21-Feb-24,C2,A4,Cinthol,9,5850
22552,sales,21-Feb-24,C2,A5,Dove,8,6132
22553,sales,21-Feb-24,C2,A6,Medimix,9,6021
22554,sales,21-Feb-24,C3,A1,Hamam,2,5972
22555,sales,21-Feb-24,C3,A2,LUX,1,5978
22556,sales,21-Feb-24,C3,A3,Park Avenue,3,5982
22557,sales,21-Feb-24,C3,A4,Cinthol,4,5846
22558,sales,21-Feb-24,C3,A5,Dove,4,6128
22559,sales,21-Feb-24,C3,A6,Medimix,8,6013
22560,sales,21-Feb-24,C4,A1,Hamam,9,5963
22561,sales,21-Feb-24,C4,A2,LUX,7,5971
22562,sales,21-Feb-24,C4,A3,Park Avenue,10,5972
22563,sales,21-Feb-24,C4,A4,Cinthol,7,5839
22564,sales,21-Feb-24,C4,A5,Dove,2,6126
22565,sales,21-Feb-24,C4,A6,Medimix,8,6005
22566,sales,21-Feb-24,C5,A1,Hamam,2,5961
22567,sales,21-Feb-24,C5,A2,LUX,6,5965
22568,sales,21-Feb-24,C5,A3,Park Avenue,6,5966
22569,sales,21-Feb-24,C5,A4,Cinthol,8,5831
22570,sales,21-Feb-24,C5,A5,Dove,3,6123
22571,sales,21-Feb-24,C5,A6,Medimix,4,6001
22572,sales,21-Feb-24,C6,A1,Hamam,4,5957
22573,sales,21-Feb-24,C6,A2,LUX,1,5964
22574,sales,21-Feb-24,C6,A3,Park Avenue,8,5958
22575,sales,21-Feb-24,C6,A4,Cinthol,2,5829
22576,sales,21-Feb-24,C6,A5,Dove,10,6113
22577,sales,21-Feb-24,C6,A6,Medimix,4,5997
22578,sales,21-Feb-24,C7,A1,Hamam,3,5954
22579,sales,21-Feb-24,C7,A2,LUX,8,5956
22580,sales,21-Feb-24,C7,A3,Park Avenue,7,5951
22581,sales,21-Feb-24,C7,A4,Cinthol,8,5821
22582,sales,21-Feb-24,C7,A5,Dove,4,6109
22583,sales,21-Feb-24,C7,A6,Medimix,1,5996
22584,sales,21-Feb-24,C8,A1,Hamam,4,5950
22585,sales,21-Feb-24,C8,A2,LUX,10,5946
22586,sales,21-Feb-24,C8,A3,Park Avenue,5,5946
22587,sales,21-Feb-24,C8,A4,Cinthol,6,5815
22588,sales,21-Feb-24,C8,A5,Dove,2,6107
22589,sales,21-Feb-24,C8,A6,Medimix,3,5993
22590,sales,21-Feb-24,C9,A1,Hamam,7,5943
22591,sales,21-Feb-24,C9,A2,LUX,2,5944
22592,sales,21-Feb-24,C9,A3,Park Avenue,10,5936
22593,sales,21-Feb-24,C9,A4,Cinthol,4,5811
22594,sales,21-Feb-24,C9,A5,Dove,10,6097
22595,sales,21-Feb-24,C9,A6,Medimix,5,5988
22596,sales,22-Feb-24,C1,A1,Hamam,9,5934
22597,sales,22-Feb-24,C1,A2,LUX,8,5936
22598,sales,22-Feb-24,C1,A3,Park Avenue,5,5931
22599,sales,22-Feb-24,C1,A4,Cinthol,3,5808
22600,sales,22-Feb-24,C1,A5,Dove,7,6090
22601,sales,22-Feb-24,C1,A6,Medimix,9,5979
22602,sales,22-Feb-24,C2,A1,Hamam,10,5924
22603,sales,22-Feb-24,C2,A2,LUX,5,5931
22604,sales,22-Feb-24,C2,A3,Park Avenue,5,5926
22605,sales,22-Feb-24,C2,A4,Cinthol,2,5806
22606,sales,22-Feb-24,C2,A5,Dove,8,6082
22607,sales,22-Feb-24,C2,A6,Medimix,2,5977
22608,sales,22-Feb-24,C3,A1,Hamam,3,5921
22609,sales,22-Feb-24,C3,A2,LUX,7,5924
22610,sales,22-Feb-24,C3,A3,Park Avenue,4,5922
22611,sales,22-Feb-24,C3,A4,Cinthol,8,5798
22612,sales,22-Feb-24,C3,A5,Dove,6,6076
22613,sales,22-Feb-24,C3,A6,Medimix,5,5972
22614,sales,22-Feb-24,C4,A1,Hamam,1,5920
22615,sales,22-Feb-24,C4,A2,LUX,8,5916
22616,sales,22-Feb-24,C4,A3,Park Avenue,7,5915
22617,sales,22-Feb-24,C4,A4,Cinthol,4,5794
22618,sales,22-Feb-24,C4,A5,Dove,4,6072
22619,sales,22-Feb-24,C4,A6,Medimix,7,5965
22620,sales,22-Feb-24,C5,A1,Hamam,6,5914
22621,sales,22-Feb-24,C5,A2,LUX,5,5911
22622,sales,22-Feb-24,C5,A3,Park Avenue,7,5908
22623,sales,22-Feb-24,C5,A4,Cinthol,10,5784
22624,sales,22-Feb-24,C5,A5,Dove,2,6070
22625,sales,22-Feb-24,C5,A6,Medimix,3,5962
22626,sales,22-Feb-24,C6,A1,Hamam,6,5908
22627,sales,22-Feb-24,C6,A2,LUX,6,5905
22628,sales,22-Feb-24,C6,A3,Park Avenue,9,5899
22629,sales,22-Feb-24,C6,A4,Cinthol,2,5782
22630,sales,22-Feb-24,C6,A5,Dove,7,6063
22631,sales,22-Feb-24,C6,A6,Medimix,3,5959
22632,sales,22-Feb-24,C7,A1,Hamam,2,5906
22633,sales,22-Feb-24,C7,A2,LUX,9,5896
22634,sales,22-Feb-24,C7,A3,Park Avenue,6,5893
22635,sales,22-Feb-24,C7,A4,Cinthol,5,5777
22636,sales,22-Feb-24,C7,A5,Dove,4,6059
22637,sales,22-Feb-24,C7,A6,Medimix,5,5954
22638,sales,22-Feb-24,C8,A1,Hamam,5,5901
22639,sales,22-Feb-24,C8,A2,LUX,6,5890
22640,sales,22-Feb-24,C8,A3,Park Avenue,7,5886
22641,sales,22-Feb-24,C8,A4,Cinthol,3,5774
22642,sales,22-Feb-24,C8,A5,Dove,4,6055
22643,sales,22-Feb-24,C8,A6,Medimix,4,5950
22644,sales,22-Feb-24,C9,A1,Hamam,1,5900
22645,sales,22-Feb-24,C9,A2,LUX,3,5887
22646,sales,22-Feb-24,C9,A3,Park Avenue,6,5880
22647,sales,22-Feb-24,C9,A4,Cinthol,9,5765
22648,sales,22-Feb-24,C9,A5,Dove,8,6047
22649,sales,22-Feb-24,C9,A6,Medimix,4,5946
22650,sales,23-Feb-24,C1,A1,Hamam,10,5890
22651,sales,23-Feb-24,C1,A2,LUX,4,5883
22652,sales,23-Feb-24,C1,A3,Park Avenue,5,5875
22653,sales,23-Feb-24,C1,A4,Cinthol,6,5759
22654,sales,23-Feb-24,C1,A5,Dove,10,6037
22655,sales,23-Feb-24,C1,A6,Medimix,8,5938
22656,sales,23-Feb-24,C2,A1,Hamam,1,5889
22657,sales,23-Feb-24,C2,A2,LUX,7,5876
22658,sales,23-Feb-24,C2,A3,Park Avenue,10,5865
22659,sales,23-Feb-24,C2,A4,Cinthol,8,5751
22660,sales,23-Feb-24,C2,A5,Dove,1,6036
22661,sales,23-Feb-24,C2,A6,Medimix,5,5933
22662,sales,23-Feb-24,C3,A1,Hamam,1,5888
22663,sales,23-Feb-24,C3,A2,LUX,6,5870
22664,sales,23-Feb-24,C3,A3,Park Avenue,10,5855
22665,sales,23-Feb-24,C3,A4,Cinthol,3,5748
22666,sales,23-Feb-24,C3,A5,Dove,9,6027
22667,sales,23-Feb-24,C3,A6,Medimix,4,5929
22668,sales,23-Feb-24,C4,A1,Hamam,1,5887
22669,sales,23-Feb-24,C4,A2,LUX,4,5866
22670,sales,23-Feb-24,C4,A3,Park Avenue,6,5849
22671,sales,23-Feb-24,C4,A4,Cinthol,4,5744
22672,sales,23-Feb-24,C4,A5,Dove,2,6025
22673,sales,23-Feb-24,C4,A6,Medimix,9,5920
22674,sales,23-Feb-24,C5,A1,Hamam,10,5877
22675,sales,23-Feb-24,C5,A2,LUX,6,5860
22676,sales,23-Feb-24,C5,A3,Park Avenue,2,5847
22677,sales,23-Feb-24,C5,A4,Cinthol,3,5741
22678,sales,23-Feb-24,C5,A5,Dove,9,6016
22679,sales,23-Feb-24,C5,A6,Medimix,6,5914
22680,sales,23-Feb-24,C6,A1,Hamam,9,5868
22681,sales,23-Feb-24,C6,A2,LUX,3,5857
22682,sales,23-Feb-24,C6,A3,Park Avenue,9,5838
22683,sales,23-Feb-24,C6,A4,Cinthol,7,5734
22684,sales,23-Feb-24,C6,A5,Dove,8,6008
22685,sales,23-Feb-24,C6,A6,Medimix,3,5911
22686,sales,23-Feb-24,C7,A1,Hamam,9,5859
22687,sales,23-Feb-24,C7,A2,LUX,7,5850
22688,sales,23-Feb-24,C7,A3,Park Avenue,2,5836
22689,sales,23-Feb-24,C7,A4,Cinthol,5,5729
22690,sales,23-Feb-24,C7,A5,Dove,5,6003
22691,sales,23-Feb-24,C7,A6,Medimix,7,5904
22692,sales,23-Feb-24,C8,A1,Hamam,4,5855
22693,sales,23-Feb-24,C8,A2,LUX,2,5848
22694,sales,23-Feb-24,C8,A3,Park Avenue,6,5830
22695,sales,23-Feb-24,C8,A4,Cinthol,6,5723
22696,sales,23-Feb-24,C8,A5,Dove,2,6001
22697,sales,23-Feb-24,C8,A6,Medimix,8,5896
22698,sales,23-Feb-24,C9,A1,Hamam,1,5854
22699,sales,23-Feb-24,C9,A2,LUX,5,5843
22700,sales,23-Feb-24,C9,A3,Park Avenue,10,5820
22701,sales,23-Feb-24,C9,A4,Cinthol,8,5715
22702,sales,23-Feb-24,C9,A5,Dove,2,5999
22703,sales,23-Feb-24,C9,A6,Medimix,5,5891
22704,sales,24-Feb-24,C1,A1,Hamam,8,5846
22705,sales,24-Feb-24,C1,A2,LUX,7,5836
22706,sales,24-Feb-24,C1,A3,Park Avenue,3,5817
22707,sales,24-Feb-24,C1,A4,Cinthol,6,5709
22708,sales,24-Feb-24,C1,A5,Dove,3,5996
22709,sales,24-Feb-24,C1,A6,Medimix,4,5887
22710,sales,24-Feb-24,C2,A1,Hamam,4,5842
22711,sales,24-Feb-24,C2,A2,LUX,8,5828
22712,sales,24-Feb-24,C2,A3,Park Avenue,4,5813
22713,sales,24-Feb-24,C2,A4,Cinthol,8,5701
22714,sales,24-Feb-24,C2,A5,Dove,1,5995
22715,sales,24-Feb-24,C2,A6,Medimix,7,5880
22716,sales,24-Feb-24,C3,A1,Hamam,7,5835
22717,sales,24-Feb-24,C3,A2,LUX,7,5821
22718,sales,24-Feb-24,C3,A3,Park Avenue,9,5804
22719,sales,24-Feb-24,C3,A4,Cinthol,7,5694
22720,sales,24-Feb-24,C3,A5,Dove,5,5990
22721,sales,24-Feb-24,C3,A6,Medimix,6,5874
22722,sales,24-Feb-24,C4,A1,Hamam,8,5827
22723,sales,24-Feb-24,C4,A2,LUX,3,5818
22724,sales,24-Feb-24,C4,A3,Park Avenue,3,5801
22725,sales,24-Feb-24,C4,A4,Cinthol,1,5693
22726,sales,24-Feb-24,C4,A5,Dove,6,5984
22727,sales,24-Feb-24,C4,A6,Medimix,8,5866
22728,sales,24-Feb-24,C5,A1,Hamam,8,5819
22729,sales,24-Feb-24,C5,A2,LUX,8,5810
22730,sales,24-Feb-24,C5,A3,Park Avenue,4,5797
22731,sales,24-Feb-24,C5,A4,Cinthol,2,5691
22732,sales,24-Feb-24,C5,A5,Dove,3,5981
22733,sales,24-Feb-24,C5,A6,Medimix,7,5859
22734,sales,24-Feb-24,C6,A1,Hamam,10,5809
22735,sales,24-Feb-24,C6,A2,LUX,7,5803
22736,sales,24-Feb-24,C6,A3,Park Avenue,8,5789
22737,sales,24-Feb-24,C6,A4,Cinthol,4,5687
22738,sales,24-Feb-24,C6,A5,Dove,6,5975
22739,sales,24-Feb-24,C6,A6,Medimix,9,5850
22740,sales,24-Feb-24,C7,A1,Hamam,8,5801
22741,sales,24-Feb-24,C7,A2,LUX,8,5795
22742,sales,24-Feb-24,C7,A3,Park Avenue,8,5781
22743,sales,24-Feb-24,C7,A4,Cinthol,7,5680
22744,sales,24-Feb-24,C7,A5,Dove,7,5968
22745,sales,24-Feb-24,C7,A6,Medimix,9,5841
22746,sales,24-Feb-24,C8,A1,Hamam,2,5799
22747,sales,24-Feb-24,C8,A2,LUX,2,5793
22748,sales,24-Feb-24,C8,A3,Park Avenue,10,5771
22749,sales,24-Feb-24,C8,A4,Cinthol,3,5677
22750,sales,24-Feb-24,C8,A5,Dove,10,5958
22751,sales,24-Feb-24,C8,A6,Medimix,2,5839
22752,sales,24-Feb-24,C9,A1,Hamam,5,5794
22753,sales,24-Feb-24,C9,A2,LUX,6,5787
22754,sales,24-Feb-24,C9,A3,Park Avenue,9,5762
22755,sales,24-Feb-24,C9,A4,Cinthol,8,5669
22756,sales,24-Feb-24,C9,A5,Dove,7,5951
22757,sales,24-Feb-24,C9,A6,Medimix,5,5834
22758,sales,25-Feb-24,C1,A1,Hamam,7,5787
22759,sales,25-Feb-24,C1,A2,LUX,8,5779
22760,sales,25-Feb-24,C1,A3,Park Avenue,1,5761
22761,sales,25-Feb-24,C1,A4,Cinthol,2,5667
22762,sales,25-Feb-24,C1,A5,Dove,10,5941
22763,sales,25-Feb-24,C1,A6,Medimix,3,5831
22764,sales,25-Feb-24,C2,A1,Hamam,10,5777
22765,sales,25-Feb-24,C2,A2,LUX,5,5774
22766,sales,25-Feb-24,C2,A3,Park Avenue,10,5751
22767,sales,25-Feb-24,C2,A4,Cinthol,9,5658
22768,sales,25-Feb-24,C2,A5,Dove,10,5931
22769,sales,25-Feb-24,C2,A6,Medimix,6,5825
22770,sales,25-Feb-24,C3,A1,Hamam,8,5769
22771,sales,25-Feb-24,C3,A2,LUX,10,5764
22772,sales,25-Feb-24,C3,A3,Park Avenue,4,5747
22773,sales,25-Feb-24,C3,A4,Cinthol,5,5653
