Transaction,Date,Customer,Item_Code,Brand,Qty,Unit_Price,Total_Price,Stock_Remaining
sales,12-Dec-23,C8,A5,Dove,7,10,70,5330
sales,12-Dec-23,C8,A6,Medimix,1,10,10,5271
sales,12-Dec-23,C9,A1,Hamam,8,10,80,5221
sales,12-Dec-23,C9,A2,LUX,9,10,90,5227
sales,12-Dec-23,C9,A3,Park Avenue,3,10,30,5197
sales,12-Dec-23,C9,A4,Cinthol,2,10,20,5109
sales,12-Dec-23,C9,A5,Dove,7,10,70,5323
sales,12-Dec-23,C9,A6,Medimix,9,10,90,5262
sales,13-Dec-23,C1,A1,Hamam,9,10,90,5212
sales,13-Dec-23,C1,A2,LUX,1,10,10,5226
sales,13-Dec-23,C1,A3,Park Avenue,2,10,20,5195
sales,13-Dec-23,C1,A4,Cinthol,3,10,30,5106
sales,13-Dec-23,C1,A5,Dove,4,10,40,5319
sales,13-Dec-23,C1,A6,Medimix,5,10,50,5257
sales,13-Dec-23,C2,A1,Hamam,6,10,60,5206
sales,13-Dec-23,C2,A2,LUX,1,10,10,5225
sales,13-Dec-23,C2,A3,Park Avenue,2,10,20,5193
sales,13-Dec-23,C2,A4,Cinthol,1,10,10,5105
sales,13-Dec-23,C2,A5,Dove,7,10,70,5312
sales,13-Dec-23,C2,A6,Medimix,5,10,50,5252
sales,13-Dec-23,C3,A1,Hamam,6,10,60,5200
sales,13-Dec-23,C3,A2,LUX,5,10,50,5220
sales,13-Dec-23,C3,A3,Park Avenue,1,10,10,5192
sales,13-Dec-23,C3,A4,Cinthol,7,10,70,5098
sales,13-Dec-23,C3,A5,Dove,2,10,20,5310
sales,13-Dec-23,C3,A6,Medimix,9,10,90,5243
sales,13-Dec-23,C4,A1,Hamam,6,10,60,5194
sales,13-Dec-23,C4,A2,LUX,8,10,80,5212
sales,13-Dec-23,C4,A3,Park Avenue,4,10,40,5188
sales,13-Dec-23,C4,A4,Cinthol,4,10,40,5094
sales,13-Dec-23,C4,A5,Dove,7,10,70,5303
sales,13-Dec-23,C4,A6,Medimix,8,10,80,5235
sales,13-Dec-23,C5,A1,Hamam,1,10,10,5193
sales,13-Dec-23,C5,A2,LUX,5,10,50,5207
sales,13-Dec-23,C5,A3,Park Avenue,10,10,100,5178
sales,13-Dec-23,C5,A4,Cinthol,1,10,10,5093
sales,13-Dec-23,C5,A5,Dove,4,10,40,5299
sales,13-Dec-23,C5,A6,Medimix,4,10,40,5231
sales,13-Dec-23,C6,A1,Hamam,3,10,30,5190
sales,13-Dec-23,C6,A2,LUX,10,10,100,5197
sales,13-Dec-23,C6,A3,Park Avenue,5,10,50,5173
sales,13-Dec-23,C6,A4,Cinthol,2,10,20,5091
sales,13-Dec-23,C6,A5,Dove,7,10,70,5292
sales,13-Dec-23,C6,A6,Medimix,8,10,80,5223
sales,13-Dec-23,C7,A1,Hamam,4,10,40,5186
sales,13-Dec-23,C7,A2,LUX,1,10,10,5196
sales,13-Dec-23,C7,A3,Park Avenue,2,10,20,5171
sales,13-Dec-23,C7,A4,Cinthol,2,10,20,5089
sales,13-Dec-23,C7,A5,Dove,9,10,90,5283
sales,13-Dec-23,C7,A6,Medimix,6,10,60,5217
sales,13-Dec-23,C8,A1,Hamam,7,10,70,5179
sales,13-Dec-23,C8,A2,LUX,6,10,60,5190
sales,13-Dec-23,C8,A3,Park Avenue,4,10,40,5167
sales,13-Dec-23,C8,A4,Cinthol,7,10,70,5082
sales,13-Dec-23,C8,A5,Dove,3,10,30,5280
sales,13-Dec-23,C8,A6,Medimix,1,10,10,5216
sales,13-Dec-23,C9,A1,Hamam,9,10,90,5170
sales,13-Dec-23,C9,A2,LUX,10,10,100,5180
sales,13-Dec-23,C9,A3,Park Avenue,8,10,80,5159
sales,13-Dec-23,C9,A4,Cinthol,10,10,100,5072
sales,13-Dec-23,C9,A5,Dove,4,10,40,5276
sales,13-Dec-23,C9,A6,Medimix,10,10,100,5206
sales,14-Dec-23,C1,A1,Hamam,5,10,50,5165
sales,14-Dec-23,C1,A2,LUX,5,10,50,5175
sales,14-Dec-23,C1,A3,Park Avenue,5,10,50,5154
sales,14-Dec-23,C1,A4,Cinthol,8,10,80,5064
sales,14-Dec-23,C1,A5,Dove,8,10,80,5268
sales,14-Dec-23,C1,A6,Medimix,4,10,40,5202
sales,14-Dec-23,C2,A1,Hamam,4,10,40,5161
sales,14-Dec-23,C2,A2,LUX,5,10,50,5170
sales,14-Dec-23,C2,A3,Park Avenue,2,10,20,5152
sales,14-Dec-23,C2,A4,Cinthol,6,10,60,5058
sales,14-Dec-23,C2,A5,Dove,10,10,100,5258
sales,14-Dec-23,C2,A6,Medimix,8,10,80,5194
sales,14-Dec-23,C3,A1,Hamam,2,10,20,5159
sales,14-Dec-23,C3,A2,LUX,4,10,40,5166
sales,14-Dec-23,C3,A3,Park Avenue,8,10,80,5144
sales,14-Dec-23,C3,A4,Cinthol,8,10,80,5050
sales,14-Dec-23,C3,A5,Dove,7,10,70,5251
sales,14-Dec-23,C3,A6,Medimix,8,10,80,5186
sales,14-Dec-23,C4,A1,Hamam,1,10,10,5158
sales,14-Dec-23,C4,A2,LUX,5,10,50,5161
sales,14-Dec-23,C4,A3,Park Avenue,8,10,80,5136
sales,14-Dec-23,C4,A4,Cinthol,2,10,20,5048
sales,14-Dec-23,C4,A5,Dove,5,10,50,5246
sales,14-Dec-23,C4,A6,Medimix,10,10,100,5176
sales,14-Dec-23,C5,A1,Hamam,9,10,90,5149
sales,14-Dec-23,C5,A2,LUX,6,10,60,5155
sales,14-Dec-23,C5,A3,Park Avenue,5,10,50,5131
sales,14-Dec-23,C5,A4,Cinthol,8,10,80,5040
sales,14-Dec-23,C5,A5,Dove,1,10,10,5245
sales,14-Dec-23,C5,A6,Medimix,1,10,10,5175
sales,14-Dec-23,C6,A1,Hamam,7,10,70,5142
sales,14-Dec-23,C6,A2,LUX,9,10,90,5146
sales,14-Dec-23,C6,A3,Park Avenue,6,10,60,5125
sales,14-Dec-23,C6,A4,Cinthol,5,10,50,5035
sales,14-Dec-23,C6,A5,Dove,9,10,90,5236
sales,14-Dec-23,C6,A6,Medimix,9,10,90,5166
sales,14-Dec-23,C7,A1,Hamam,7,10,70,5135
sales,14-Dec-23,C7,A2,LUX,8,10,80,5138
sales,14-Dec-23,C7,A3,Park Avenue,10,10,100,5115
sales,14-Dec-23,C7,A4,Cinthol,1,10,10,5034
sales,14-Dec-23,C7,A5,Dove,5,10,50,5231
sales,14-Dec-23,C7,A6,Medimix,5,10,50,5161
sales,14-Dec-23,C8,A1,Hamam,9,10,90,5126
sales,14-Dec-23,C8,A2,LUX,6,10,60,5132
sales,14-Dec-23,C8,A3,Park Avenue,2,10,20,5113
sales,14-Dec-23,C8,A4,Cinthol,6,10,60,5028
sales,14-Dec-23,C8,A5,Dove,1,10,10,5230
sales,14-Dec-23,C8,A6,Medimix,9,10,90,5152
sales,14-Dec-23,C9,A1,Hamam,5,10,50,5121
sales,14-Dec-23,C9,A2,LUX,3,10,30,5129
sales,14-Dec-23,C9,A3,Park Avenue,4,10,40,5109
sales,14-Dec-23,C9,A4,Cinthol,3,10,30,5025
sales,14-Dec-23,C9,A5,Dove,3,10,30,5227
sales,14-Dec-23,C9,A6,Medimix,6,10,60,5146
sales,15-Dec-23,C1,A1,Hamam,10,10,100,5111
sales,15-Dec-23,C1,A2,LUX,9,10,90,5120
sales,15-Dec-23,C1,A3,Park Avenue,8,10,80,5101
sales,15-Dec-23,C1,A4,Cinthol,8,10,80,5017
sales,15-Dec-23,C1,A5,Dove,8,10,80,5219
sales,15-Dec-23,C1,A6,Medimix,10,10,100,5136
sales,15-Dec-23,C2,A1,Hamam,1,10,10,5110
sales,15-Dec-23,C2,A2,LUX,7,10,70,5113
sales,15-Dec-23,C2,A3,Park Avenue,2,10,20,5099
sales,15-Dec-23,C2,A4,Cinthol,9,10,90,5008
sales,15-Dec-23,C2,A5,Dove,6,10,60,5213
sales,15-Dec-23,C2,A6,Medimix,10,10,100,5126
sales,15-Dec-23,C3,A1,Hamam,9,10,90,5101
sales,15-Dec-23,C3,A2,LUX,3,10,30,5110
sales,15-Dec-23,C3,A3,Park Avenue,2,10,20,5097
sales,15-Dec-23,C3,A4,Cinthol,10,10,100,4998
sales,15-Dec-23,C3,A5,Dove,10,10,100,5203
sales,15-Dec-23,C3,A6,Medimix,6,10,60,5120
sales,15-Dec-23,C4,A1,Hamam,1,10,10,5100
sales,15-Dec-23,C4,A2,LUX,3,10,30,5107
sales,15-Dec-23,C4,A3,Park Avenue,1,10,10,5096
sales,15-Dec-23,C4,A4,Cinthol,4,10,40,4994
sales,15-Dec-23,C4,A5,Dove,3,10,30,5200
sales,15-Dec-23,C4,A6,Medimix,4,10,40,5116
sales,15-Dec-23,C5,A1,Hamam,1,10,10,5099
sales,15-Dec-23,C5,A2,LUX,8,10,80,5099
sales,15-Dec-23,C5,A3,Park Avenue,3,10,30,5093
sales,15-Dec-23,C5,A4,Cinthol,3,10,30,4991
sales,15-Dec-23,C5,A5,Dove,3,10,30,5197
sales,15-Dec-23,C5,A6,Medimix,3,10,30,5113
sales,15-Dec-23,C6,A1,Hamam,5,10,50,5094
sales,15-Dec-23,C6,A2,LUX,3,10,30,5096
sales,15-Dec-23,C6,A3,Park Avenue,8,10,80,5085
sales,15-Dec-23,C6,A4,Cinthol,8,10,80,4983
sales,15-Dec-23,C6,A5,Dove,10,10,100,5187
sales,15-Dec-23,C6,A6,Medimix,1,10,10,5112
sales,15-Dec-23,C7,A1,Hamam,7,10,70,5087
sales,15-Dec-23,C7,A2,LUX,8,10,80,5088
sales,15-Dec-23,C7,A3,Park Avenue,9,10,90,5076
sales,15-Dec-23,C7,A4,Cinthol,7,10,70,4976
sales,15-Dec-23,C7,A5,Dove,2,10,20,5185
sales,15-Dec-23,C7,A6,Medimix,1,10,10,5111
sales,15-Dec-23,C8,A1,Hamam,9,10,90,5078
sales,15-Dec-23,C8,A2,LUX,6,10,60,5082
sales,15-Dec-23,C8,A3,Park Avenue,1,10,10,5075
sales,15-Dec-23,C8,A4,Cinthol,6,10,60,4970
sales,15-Dec-23,C8,A5,Dove,4,10,40,5181
sales,15-Dec-23,C8,A6,Medimix,7,10,70,5104
sales,15-Dec-23,C9,A1,Hamam,3,10,30,5075
sales,15-Dec-23,C9,A2,LUX,1,10,10,5081
sales,15-Dec-23,C9,A3,Park Avenue,8,10,80,5067
sales,15-Dec-23,C9,A4,Cinthol,9,10,90,4961
sales,15-Dec-23,C9,A5,Dove,7,10,70,5174
sales,15-Dec-23,C9,A6,Medimix,10,10,100,5094
sales,16-Dec-23,C1,A1,Hamam,8,10,80,5067
sales,16-Dec-23,C1,A2,LUX,4,10,40,5077
sales,16-Dec-23,C1,A3,Park Avenue,10,10,100,5057
sales,16-Dec-23,C1,A4,Cinthol,1,10,10,4960
sales,16-Dec-23,C1,A5,Dove,8,10,80,5166
sales,16-Dec-23,C1,A6,Medimix,6,10,60,5088
sales,16-Dec-23,C2,A1,Hamam,8,10,80,5059
sales,16-Dec-23,C2,A2,LUX,3,10,30,5074
sales,16-Dec-23,C2,A3,Park Avenue,2,10,20,5055
sales,16-Dec-23,C2,A4,Cinthol,7,10,70,4953
sales,16-Dec-23,C2,A5,Dove,5,10,50,5161
sales,16-Dec-23,C2,A6,Medimix,9,10,90,5079
sales,16-Dec-23,C3,A1,Hamam,4,10,40,5055
sales,16-Dec-23,C3,A2,LUX,2,10,20,5072
sales,16-Dec-23,C3,A3,Park Avenue,5,10,50,5050
sales,16-Dec-23,C3,A4,Cinthol,2,10,20,4951
sales,16-Dec-23,C3,A5,Dove,8,10,80,5153
sales,16-Dec-23,C3,A6,Medimix,1,10,10,5078
sales,16-Dec-23,C4,A1,Hamam,7,10,70,5048
sales,16-Dec-23,C4,A2,LUX,2,10,20,5070
sales,16-Dec-23,C4,A3,Park Avenue,4,10,40,5046
sales,16-Dec-23,C4,A4,Cinthol,5,10,50,4946
sales,16-Dec-23,C4,A5,Dove,10,10,100,5143
sales,16-Dec-23,C4,A6,Medimix,8,10,80,5070
sales,16-Dec-23,C5,A1,Hamam,1,10,10,5047
sales,16-Dec-23,C5,A2,LUX,1,10,10,5069
sales,16-Dec-23,C5,A3,Park Avenue,4,10,40,5042
sales,16-Dec-23,C5,A4,Cinthol,2,10,20,4944
sales,16-Dec-23,C5,A5,Dove,6,10,60,5137
sales,16-Dec-23,C5,A6,Medimix,3,10,30,5067
sales,16-Dec-23,C6,A1,Hamam,9,10,90,5038
sales,16-Dec-23,C6,A2,LUX,3,10,30,5066
sales,16-Dec-23,C6,A3,Park Avenue,6,10,60,5036
sales,16-Dec-23,C6,A4,Cinthol,3,10,30,4941
sales,16-Dec-23,C6,A5,Dove,6,10,60,5131
sales,16-Dec-23,C6,A6,Medimix,7,10,70,5060
sales,16-Dec-23,C7,A1,Hamam,2,10,20,5036
sales,16-Dec-23,C7,A2,LUX,8,10,80,5058
sales,16-Dec-23,C7,A3,Park Avenue,5,10,50,5031
sales,16-Dec-23,C7,A4,Cinthol,4,10,40,4937
sales,16-Dec-23,C7,A5,Dove,3,10,30,5128
sales,16-Dec-23,C7,A6,Medimix,8,10,80,5052
sales,16-Dec-23,C8,A1,Hamam,4,10,40,5032
sales,16-Dec-23,C8,A2,LUX,5,10,50,5053
sales,16-Dec-23,C8,A3,Park Avenue,2,10,20,5029
sales,16-Dec-23,C8,A4,Cinthol,5,10,50,4932
sales,16-Dec-23,C8,A5,Dove,1,10,10,5127
sales,16-Dec-23,C8,A6,Medimix,9,10,90,5043
sales,16-Dec-23,C9,A1,Hamam,10,10,100,5022
sales,16-Dec-23,C9,A2,LUX,1,10,10,5052
sales,16-Dec-23,C9,A3,Park Avenue,5,10,50,5024
sales,16-Dec-23,C9,A4,Cinthol,2,10,20,4930
sales,16-Dec-23,C9,A5,Dove,10,10,100,5117
sales,16-Dec-23,C9,A6,Medimix,2,10,20,5041
sales,17-Dec-23,C1,A1,Hamam,8,10,80,5014
sales,17-Dec-23,C1,A2,LUX,1,10,10,5051
sales,17-Dec-23,C1,A3,Park Avenue,10,10,100,5014
sales,17-Dec-23,C1,A4,Cinthol,10,10,100,4920
sales,17-Dec-23,C1,A5,Dove,10,10,100,5107
sales,17-Dec-23,C1,A6,Medimix,9,10,90,5032
sales,17-Dec-23,C2,A1,Hamam,10,10,100,5004
sales,17-Dec-23,C2,A2,LUX,7,10,70,5044
sales,17-Dec-23,C2,A3,Park Avenue,2,10,20,5012
sales,17-Dec-23,C2,A4,Cinthol,7,10,70,4913
sales,17-Dec-23,C2,A5,Dove,6,10,60,5101
sales,17-Dec-23,C2,A6,Medimix,5,10,50,5027
sales,17-Dec-23,C3,A1,Hamam,10,10,100,4994
sales,17-Dec-23,C3,A2,LUX,2,10,20,5042
sales,17-Dec-23,C3,A3,Park Avenue,8,10,80,5004
sales,17-Dec-23,C3,A4,Cinthol,10,10,100,4903
sales,17-Dec-23,C3,A5,Dove,9,10,90,5092
sales,17-Dec-23,C3,A6,Medimix,2,10,20,5025
sales,17-Dec-23,C4,A1,Hamam,2,10,20,4992
sales,17-Dec-23,C4,A2,LUX,8,10,80,5034
sales,17-Dec-23,C4,A3,Park Avenue,8,10,80,4996
sales,17-Dec-23,C4,A4,Cinthol,3,10,30,4900
sales,17-Dec-23,C4,A5,Dove,1,10,10,5091
sales,17-Dec-23,C4,A6,Medimix,6,10,60,5019
sales,17-Dec-23,C5,A1,Hamam,10,10,100,4982
sales,17-Dec-23,C5,A2,LUX,8,10,80,5026
sales,17-Dec-23,C5,A3,Park Avenue,5,10,50,4991
sales,17-Dec-23,C5,A4,Cinthol,3,10,30,4897
sales,17-Dec-23,C5,A5,Dove,10,10,100,5081
sales,17-Dec-23,C5,A6,Medimix,9,10,90,5010
sales,17-Dec-23,C6,A1,Hamam,8,10,80,4974
sales,17-Dec-23,C6,A2,LUX,1,10,10,5025
sales,17-Dec-23,C6,A3,Park Avenue,4,10,40,4987
sales,17-Dec-23,C6,A4,Cinthol,7,10,70,4890
sales,17-Dec-23,C6,A5,Dove,5,10,50,5076
sales,17-Dec-23,C6,A6,Medimix,9,10,90,5001
sales,17-Dec-23,C7,A1,Hamam,4,10,40,4970
sales,17-Dec-23,C7,A2,LUX,4,10,40,5021
sales,17-Dec-23,C7,A3,Park Avenue,7,10,70,4980
sales,17-Dec-23,C7,A4,Cinthol,8,10,80,4882
sales,17-Dec-23,C7,A5,Dove,3,10,30,5073
sales,17-Dec-23,C7,A6,Medimix,3,10,30,4998
sales,17-Dec-23,C8,A1,Hamam,3,10,30,4967
sales,17-Dec-23,C8,A2,LUX,4,10,40,5017
sales,17-Dec-23,C8,A3,Park Avenue,6,10,60,4974
sales,17-Dec-23,C8,A4,Cinthol,2,10,20,4880
sales,17-Dec-23,C8,A5,Dove,2,10,20,5071
sales,17-Dec-23,C8,A6,Medimix,4,10,40,4994
sales,17-Dec-23,C9,A1,Hamam,10,10,100,4957
sales,17-Dec-23,C9,A2,LUX,9,10,90,5008
sales,17-Dec-23,C9,A3,Park Avenue,7,10,70,4967
sales,17-Dec-23,C9,A4,Cinthol,7,10,70,4873
sales,17-Dec-23,C9,A5,Dove,9,10,90,5062
sales,17-Dec-23,C9,A6,Medimix,10,10,100,4984
sales,18-Dec-23,C1,A1,Hamam,5,10,50,4952
sales,18-Dec-23,C1,A2,LUX,8,10,80,5000
sales,18-Dec-23,C1,A3,Park Avenue,8,10,80,4959
sales,18-Dec-23,C1,A4,Cinthol,7,10,70,4866
sales,18-Dec-23,C1,A5,Dove,4,10,40,5058
sales,18-Dec-23,C1,A6,Medimix,1,10,10,4983
sales,18-Dec-23,C2,A1,Hamam,5,10,50,4947
sales,18-Dec-23,C2,A2,LUX,7,10,70,4993
sales,18-Dec-23,C2,A3,Park Avenue,1,10,10,4958
sales,18-Dec-23,C2,A4,Cinthol,7,10,70,4859
sales,18-Dec-23,C2,A5,Dove,9,10,90,5049
sales,18-Dec-23,C2,A6,Medimix,3,10,30,4980
sales,18-Dec-23,C3,A1,Hamam,2,10,20,4945
sales,18-Dec-23,C3,A2,LUX,7,10,70,4986
sales,18-Dec-23,C3,A3,Park Avenue,6,10,60,4952
sales,18-Dec-23,C3,A4,Cinthol,5,10,50,4854
sales,18-Dec-23,C3,A5,Dove,8,10,80,5041
sales,18-Dec-23,C3,A6,Medimix,2,10,20,4978
sales,18-Dec-23,C4,A1,Hamam,10,10,100,4935
sales,18-Dec-23,C4,A2,LUX,2,10,20,4984
sales,18-Dec-23,C4,A3,Park Avenue,3,10,30,4949
sales,18-Dec-23,C4,A4,Cinthol,8,10,80,4846
sales,18-Dec-23,C4,A5,Dove,1,10,10,5040
sales,18-Dec-23,C4,A6,Medimix,9,10,90,4969
sales,18-Dec-23,C5,A1,Hamam,5,10,50,4930
sales,18-Dec-23,C5,A2,LUX,10,10,100,4974
sales,18-Dec-23,C5,A3,Park Avenue,10,10,100,4939
sales,18-Dec-23,C5,A4,Cinthol,10,10,100,4836
sales,18-Dec-23,C5,A5,Dove,7,10,70,5033
sales,18-Dec-23,C5,A6,Medimix,1,10,10,4968
sales,18-Dec-23,C6,A1,Hamam,6,10,60,4924
sales,18-Dec-23,C6,A2,LUX,9,10,90,4965
sales,18-Dec-23,C6,A3,Park Avenue,8,10,80,4931
sales,18-Dec-23,C6,A4,Cinthol,4,10,40,4832
sales,18-Dec-23,C6,A5,Dove,4,10,40,5029
sales,18-Dec-23,C6,A6,Medimix,6,10,60,4962
sales,18-Dec-23,C7,A1,Hamam,10,10,100,4914
sales,18-Dec-23,C7,A2,LUX,8,10,80,4957
sales,18-Dec-23,C7,A3,Park Avenue,4,10,40,4927
sales,18-Dec-23,C7,A4,Cinthol,6,10,60,4826
sales,18-Dec-23,C7,A5,Dove,8,10,80,5021
sales,18-Dec-23,C7,A6,Medimix,10,10,100,4952
sales,18-Dec-23,C8,A1,Hamam,8,10,80,4906
sales,18-Dec-23,C8,A2,LUX,1,10,10,4956
sales,18-Dec-23,C8,A3,Park Avenue,9,10,90,4918
sales,18-Dec-23,C8,A4,Cinthol,6,10,60,4820
sales,18-Dec-23,C8,A5,Dove,6,10,60,5015
sales,18-Dec-23,C8,A6,Medimix,10,10,100,4942
sales,18-Dec-23,C9,A1,Hamam,7,10,70,4899
sales,18-Dec-23,C9,A2,LUX,6,10,60,4950
sales,18-Dec-23,C9,A3,Park Avenue,3,10,30,4915
sales,18-Dec-23,C9,A4,Cinthol,1,10,10,4819
sales,18-Dec-23,C9,A5,Dove,4,10,40,5011
sales,18-Dec-23,C9,A6,Medimix,9,10,90,4933
sales,19-Dec-23,C1,A1,Hamam,2,10,20,4897
sales,19-Dec-23,C1,A2,LUX,6,10,60,4944
sales,19-Dec-23,C1,A3,Park Avenue,10,10,100,4905
sales,19-Dec-23,C1,A4,Cinthol,7,10,70,4812
sales,19-Dec-23,C1,A5,Dove,8,10,80,5003
sales,19-Dec-23,C1,A6,Medimix,5,10,50,4928
sales,19-Dec-23,C2,A1,Hamam,5,10,50,4892
sales,19-Dec-23,C2,A2,LUX,7,10,70,4937
sales,19-Dec-23,C2,A3,Park Avenue,2,10,20,4903
sales,19-Dec-23,C2,A4,Cinthol,6,10,60,4806
sales,19-Dec-23,C2,A5,Dove,1,10,10,5002
sales,19-Dec-23,C2,A6,Medimix,4,10,40,4924
sales,19-Dec-23,C3,A1,Hamam,5,10,50,4887
sales,19-Dec-23,C3,A2,LUX,4,10,40,4933
sales,19-Dec-23,C3,A3,Park Avenue,4,10,40,4899
sales,19-Dec-23,C3,A4,Cinthol,10,10,100,4796
sales,19-Dec-23,C3,A5,Dove,2,10,20,5000
sales,19-Dec-23,C3,A6,Medimix,9,10,90,4915
sales,19-Dec-23,C4,A1,Hamam,7,10,70,4880
sales,19-Dec-23,C4,A2,LUX,9,10,90,4924
sales,19-Dec-23,C4,A3,Park Avenue,10,10,100,4889
sales,19-Dec-23,C4,A4,Cinthol,3,10,30,4793
sales,19-Dec-23,C4,A5,Dove,8,10,80,4992
sales,19-Dec-23,C4,A6,Medimix,3,10,30,4912
sales,19-Dec-23,C5,A1,Hamam,7,10,70,4873
sales,19-Dec-23,C5,A2,LUX,3,10,30,4921
sales,19-Dec-23,C5,A3,Park Avenue,2,10,20,4887
sales,19-Dec-23,C5,A4,Cinthol,10,10,100,4783
sales,19-Dec-23,C5,A5,Dove,2,10,20,4990
sales,19-Dec-23,C5,A6,Medimix,8,10,80,4904
sales,19-Dec-23,C6,A1,Hamam,10,10,100,4863
sales,19-Dec-23,C6,A2,LUX,3,10,30,4918
sales,19-Dec-23,C6,A3,Park Avenue,3,10,30,4884
sales,19-Dec-23,C6,A4,Cinthol,8,10,80,4775
sales,19-Dec-23,C6,A5,Dove,3,10,30,4987
sales,19-Dec-23,C6,A6,Medimix,3,10,30,4901
sales,19-Dec-23,C7,A1,Hamam,6,10,60,4857
sales,19-Dec-23,C7,A2,LUX,4,10,40,4914
sales,19-Dec-23,C7,A3,Park Avenue,2,10,20,4882
sales,19-Dec-23,C7,A4,Cinthol,6,10,60,4769
sales,19-Dec-23,C7,A5,Dove,9,10,90,4978
sales,19-Dec-23,C7,A6,Medimix,4,10,40,4897
sales,19-Dec-23,C8,A1,Hamam,6,10,60,4851
sales,19-Dec-23,C8,A2,LUX,1,10,10,4913
sales,19-Dec-23,C8,A3,Park Avenue,7,10,70,4875
sales,19-Dec-23,C8,A4,Cinthol,5,10,50,4764
sales,19-Dec-23,C8,A5,Dove,4,10,40,4974
sales,19-Dec-23,C8,A6,Medimix,9,10,90,4888
sales,19-Dec-23,C9,A1,Hamam,10,10,100,4841
sales,19-Dec-23,C9,A2,LUX,3,10,30,4910
sales,19-Dec-23,C9,A3,Park Avenue,5,10,50,4870
sales,19-Dec-23,C9,A4,Cinthol,2,10,20,4762
sales,19-Dec-23,C9,A5,Dove,10,10,100,4964
sales,19-Dec-23,C9,A6,Medimix,1,10,10,4887
sales,20-Dec-23,C1,A1,Hamam,2,10,20,4839
sales,20-Dec-23,C1,A2,LUX,4,10,40,4906
sales,20-Dec-23,C1,A3,Park Avenue,3,10,30,4867
sales,20-Dec-23,C1,A4,Cinthol,3,10,30,4759
sales,20-Dec-23,C1,A5,Dove,7,10,70,4957
sales,20-Dec-23,C1,A6,Medimix,4,10,40,4883
sales,20-Dec-23,C2,A1,Hamam,8,10,80,4831
sales,20-Dec-23,C2,A2,LUX,1,10,10,4905
sales,20-Dec-23,C2,A3,Park Avenue,8,10,80,4859
sales,20-Dec-23,C2,A4,Cinthol,8,10,80,4751
sales,20-Dec-23,C2,A5,Dove,10,10,100,4947
sales,20-Dec-23,C2,A6,Medimix,10,10,100,4873
sales,20-Dec-23,C3,A1,Hamam,4,10,40,4827
sales,20-Dec-23,C3,A2,LUX,4,10,40,4901
sales,20-Dec-23,C3,A3,Park Avenue,3,10,30,4856
sales,20-Dec-23,C3,A4,Cinthol,2,10,20,4749
sales,20-Dec-23,C3,A5,Dove,4,10,40,4943
sales,20-Dec-23,C3,A6,Medimix,9,10,90,4864
sales,20-Dec-23,C4,A1,Hamam,10,10,100,4817
sales,20-Dec-23,C4,A2,LUX,6,10,60,4895
sales,20-Dec-23,C4,A3,Park Avenue,2,10,20,4854
sales,20-Dec-23,C4,A4,Cinthol,6,10,60,4743
sales,20-Dec-23,C4,A5,Dove,6,10,60,4937
sales,20-Dec-23,C4,A6,Medimix,10,10,100,4854
sales,20-Dec-23,C5,A1,Hamam,8,10,80,4809
sales,20-Dec-23,C5,A2,LUX,2,10,20,4893
sales,20-Dec-23,C5,A3,Park Avenue,6,10,60,4848
sales,20-Dec-23,C5,A4,Cinthol,9,10,90,4734
sales,20-Dec-23,C5,A5,Dove,3,10,30,4934
sales,20-Dec-23,C5,A6,Medimix,10,10,100,4844
sales,20-Dec-23,C6,A1,Hamam,1,10,10,4808
sales,20-Dec-23,C6,A2,LUX,2,10,20,4891
sales,20-Dec-23,C6,A3,Park Avenue,5,10,50,4843
sales,20-Dec-23,C6,A4,Cinthol,5,10,50,4729
sales,20-Dec-23,C6,A5,Dove,4,10,40,4930
sales,20-Dec-23,C6,A6,Medimix,7,10,70,4837
sales,20-Dec-23,C7,A1,Hamam,6,10,60,4802
sales,20-Dec-23,C7,A2,LUX,2,10,20,4889
sales,20-Dec-23,C7,A3,Park Avenue,3,10,30,4840
sales,20-Dec-23,C7,A4,Cinthol,7,10,70,4722
sales,20-Dec-23,C7,A5,Dove,1,10,10,4929
sales,20-Dec-23,C7,A6,Medimix,3,10,30,4834
sales,20-Dec-23,C8,A1,Hamam,3,10,30,4799
sales,20-Dec-23,C8,A2,LUX,9,10,90,4880
sales,20-Dec-23,C8,A3,Park Avenue,7,10,70,4833
sales,20-Dec-23,C8,A4,Cinthol,4,10,40,4718
sales,20-Dec-23,C8,A5,Dove,4,10,40,4925
sales,20-Dec-23,C8,A6,Medimix,10,10,100,4824
sales,20-Dec-23,C9,A1,Hamam,1,10,10,4798
sales,20-Dec-23,C9,A2,LUX,4,10,40,4876
sales,20-Dec-23,C9,A3,Park Avenue,3,10,30,4830
sales,20-Dec-23,C9,A4,Cinthol,3,10,30,4715
sales,20-Dec-23,C9,A5,Dove,3,10,30,4922
sales,20-Dec-23,C9,A6,Medimix,8,10,80,4816
sales,21-Dec-23,C1,A1,Hamam,6,10,60,4792
sales,21-Dec-23,C1,A2,LUX,2,10,20,4874
sales,21-Dec-23,C1,A3,Park Avenue,8,10,80,4822
sales,21-Dec-23,C1,A4,Cinthol,2,10,20,4713
sales,21-Dec-23,C1,A5,Dove,8,10,80,4914
sales,21-Dec-23,C1,A6,Medimix,9,10,90,4807
sales,21-Dec-23,C2,A1,Hamam,9,10,90,4783
